571|1506|다하다|동||B|to do one's best/end|정성을 *다하다*|to do with sincerity|수명이 *다하다*|to come to the end of life|최선을 *다하다*|to do one's best||||||
572|1507|마침내|부||B|finally|*마침내* 해냈다|finally did it|*마침내* 도착했다|finally arrived|*마침내* 밝혀지다|finally be revealed||||||
573|1510|커지다|동||B|to grow larger|목소리가 *커지다*|voice gets louder|몸집이 *커지다*|body grows larger|문제가 *커지다*|the problem grows||||||
574|1511|한쪽|명||B|one side|*한쪽* 눈|one eye|*한쪽* 방향|one direction|*한쪽*으로 치우치다|to lean to one side||||||
575|1512|검사03|명|檢査|B|examination|신체 *검사*|physical exam|혈액 *검사*|blood test|*검사*를 받다|to get an examination||||||
576|1516|맡기다|동||B|to entrust|일을 *맡기다*|to entrust a task|아이를 *맡기다*|to leave a child (with someone)|운명에 *맡기다*|to leave to fate||||||
577|1519|소문02|명|所聞|B|rumor|*소문*이 나다|a rumor spreads|이상한 *소문*|strange rumor|*소문*을 듣다|to hear a rumor||||||
578|1520|싣다01|동||B|to load|짐을 *싣다*|to load luggage|차에 *싣다*|to load in a car|기사를 *싣다*|to carry an article||||||
579|1521|쌓다|동||B|to pile up/build|담을 *쌓다*|to build a wall|경력을 *쌓다*|to build experience|실력을 *쌓다*|to build skills||||||
580|1525|짓01|명||B|act/behavior|나쁜 *짓*|bad behavior|무슨 *짓*이야|what are you doing|바보 같은 *짓*|foolish act||||||
581|1528|하얗다|형||B|to be white|눈이 *하얗다*|the snow is white|얼굴이 *하얗다*|face is pale|*하얀* 종이|white paper||||||
582|1529|희망|명|希望|B|hope|*희망*을 가지다|to have hope|*희망*이 보이다|to see hope|새로운 *희망*|new hope||||||
583|1531|군대03|명|軍隊|B|military|*군대*에 가다|to go to the military|*군대* 생활|military life|*군대*를 제대하다|to be discharged from the army||||||
584|1536|상대방02|명|相對方|B|the other party|*상대방*의 의견|the other's opinion|*상대방*을 배려하다|to consider the other party|*상대방* 전화번호|the other person's number||||||
585|1539|시골|명||B|countryside|*시골* 풍경|countryside scenery|*시골*에서 살다|to live in the country|고향 *시골*|hometown countryside||||||
586|1541|잘못되다|동||B|to go wrong|일이 *잘못되다*|things go wrong|계산이 *잘못되다*|calculation is wrong|태도가 *잘못되다*|attitude is wrong||||||
587|1542|치료|명|治療|B|treatment|병을 *치료*하다|to treat a disease|치과 *치료*|dental treatment|*치료*를 받다|to receive treatment||||||
588|1543|폭06|명|幅|B|width|*폭*이 넓다|to be wide in width|길의 *폭*|width of a road|*폭*이 좁다|to be narrow in width||||||
589|1545|내밀다|동||B|to stick out|손을 *내밀다*|to reach out a hand|혀를 *내밀다*|to stick out one's tongue|고개를 *내밀다*|to poke one's head out||||||
590|1546|맞다03|동|매를 ~|B|to be hit|매를 *맞다*|to be beaten|비를 *맞다*|to get rained on|주사를 *맞다*|to get an injection||||||
591|1549|임신02|명|妊娠|B|pregnancy|*임신* 6개월|six months pregnant|*임신* 사실을 알다|to know about the pregnancy|*임신*을 축하하다|to congratulate on the pregnancy||||||
592|1550|잡히다02|동|'잡다'의 피동사|B|to be caught|도둑이 *잡혔다*|the thief was caught|기회가 *잡히다*|an opportunity is seized|냄새가 *잡히다*|the smell is removed||||||
593|1553|그램|의|gram|B|gram|백 *그램*|one hundred grams|*그램* 단위로 재다|to measure in grams|무게가 몇 *그램*인가요|how many grams is the weight||||||
594|1554|밭01|명||B|field|고구마 *밭*|sweet potato field|*밭*에서 일하다|to work in the field|*밭*을 갈다|to plow a field||||||
595|1555|분석하다02|동|分析-|B|to analyze|데이터를 *분석하다*|to analyze data|원인을 *분석하다*|to analyze the cause|꼼꼼히 *분석하다*|to analyze thoroughly||||||
596|1556|식구01|명|食口|B|family member|우리 집 *식구*|my family members|*식구*가 많다|to have a large family|한 *식구*처럼 지내다|to live like one family||||||
597|1559|울리다01|동|종이 ~|B|to ring|벨이 *울리다*|the bell rings|천둥이 *울리다*|thunder rumbles|전화가 *울리다*|the phone rings||||||
598|1561|확실하다|형|確實-|B|to be certain|*확실한* 증거|certain evidence|승리가 *확실하다*|victory is certain|*확실하게* 결정하다|to decide definitely||||||
599|1564|글자|명|-字|B|letter|*글자*를 쓰다|to write letters|큰 *글자*|large font|한 *글자*씩 읽다|to read letter by letter||||||
600|1566|연구하다02|동|硏究-|B|to research|암을 *연구하다*|to research cancer|새로운 기술을 *연구하다*|to research new technology|깊이 *연구하다*|to study deeply||||||
601|1578|직업|명|職業|B|job|*직업*을 갖다|to have a job|전문적인 *직업*|professional occupation|*직업*을 바꾸다|to change careers||||||
602|1583|조상07|명|祖上|B|ancestor|*조상* 대대로|for generations of ancestors|*조상*을 모시다|to honor ancestors|*조상*의 지혜|wisdom of ancestors||||||
603|1585|검다02|형|색깔이 ~|B|to be black|머리가 *검다*|hair is black|*검은* 정장|black suit|눈동자가 *검다*|eyes are dark||||||
604|1586|곁01|명||B|side|내 *곁*에 있어|stay by my side|*곁*을 지키다|to stay by someone's side|*곁*으로 다가가다|to approach someone||||||
605|1590|따다01|동|떼다|B|to pick|사과를 *따다*|to pick an apple|자격증을 *따다*|to get a certificate|점수를 *따다*|to score points||||||
606|1591|문제점|명|問題點|B|problematic point|*문제점*을 지적하다|to point out a problem|심각한 *문제점*|serious problem|*문제점*을 해결하다|to solve a problem||||||
607|1593|불가능하다|형|不可能-|B|to be impossible|거의 *불가능하다*|to be almost impossible|실현 *불가능한* 꿈|an impossible dream|*불가능해* 보이다|to look impossible||||||
608|1594|인제01|부||B|now|*인제* 가야지|I should go now|*인제* 다 됐다|it's all done now|*인제* 와서 뭐해|what's the use now||||||
609|1595|충격02|명|衝擊|B|shock|*충격*을 받다|to be shocked|정신적 *충격*|mental shock|*충격*적인 소식|shocking news||||||
610|1597|금방01|부|今方|B|soon|*금방* 올게요|I'll be right back|*금방* 끝나요|it will finish soon|*금방* 잊어버리다|to forget quickly||||||
611|1599|누르다01|동|힘을 가하다|B|to press|버튼을 *누르다*|to press a button|벨을 *누르다*|to ring the doorbell|꾹 *누르다*|to press hard||||||
612|1610|서로01|명||B|each other|*서로* 돕다|to help each other|*서로* 다른 의견|different opinions from each other|*서로* 사랑하다|to love each other||||||
613|1612|한참|명||B|a long while|*한참* 동안|for a good while|*한참*을 기다리다|to wait for a long time|*한참* 바쁠 때|when one is very busy||||||
614|1614|끊다|동||B|to cut/quit|담배를 *끊다*|to quit smoking|전화를 *끊다*|to hang up the phone|관계를 *끊다*|to break off a relationship||||||
615|1615|넘어가다01|동||B|to cross over|고개를 *넘어가다*|to cross a hill|페이지를 *넘어가다*|to turn a page|위기를 *넘어가다*|to get past a crisis||||||
616|1616|담기다01|동|담다|B|to be contained|병에 *담기다*|to be contained in a bottle|진심이 *담긴* 편지|a letter filled with sincerity|접시에 *담기다*|to be put on a plate||||||
617|1620|서두르다|동||B|to hurry|출근을 *서두르다*|to hurry to work|너무 *서두르지* 마세요|don't rush too much|*서둘러* 나가다|to go out in a hurry||||||
618|1624|충분하다01|형|充分-|B|to be enough|시간이 *충분하다*|there is enough time|*충분한* 휴식|sufficient rest|*충분히* 설명하다|to explain sufficiently||||||
619|1633|기쁨|명||B|joy|*기쁨*을 나누다|to share joy|승리의 *기쁨*|the joy of victory|*기쁨*에 넘치다|to be overflowing with joy||||||
620|1634|깊이02|부||B|deeply|*깊이* 생각하다|to think deeply|*깊이* 잠들다|to fall into a deep sleep|*깊이* 반성하다|to reflect deeply||||||
621|1635|꾸미다|동||B|to decorate|방을 *꾸미다*|to decorate a room|예쁘게 *꾸미다*|to dress up prettily|이야기를 *꾸미다*|to make up a story||||||
622|1636|늘리다|동||B|to increase|체중을 *늘리다*|to increase weight|시간을 *늘리다*|to extend time|실력을 *늘리다*|to improve one's skill||||||
623|1637|무릎|명||B|knee|*무릎*을 꿇다|to kneel down|*무릎*이 아프다|knees hurt|*무릎* 위에 놓다|to put on one's lap||||||
624|1638|발견되다|동|發見-|B|to be discovered|시신이 *발견되다*|a body is found|새로운 사실이 *발견되다*|a new fact is discovered|유물이 *발견되다*|artifacts are discovered||||||
625|1642|이용01|명|利用|B|use|대중교통 *이용*|use of public transport|시설 *이용*|use of facilities|*이용*을 권장하다|to encourage use||||||
626|1644|지르다03|동|소리를 ~|B|to shout|소리를 *지르다*|to scream|고함을 *지르다*|to yell|비명을 *지르다*|to shriek||||||
627|1647|걸음|명||B|step|첫 *걸음*|the first step|*걸음*을 멈추다|to stop walking|*걸음*이 빠르다|to be a fast walker||||||
628|1648|겨우|부||B|barely|*겨우* 도착했다|barely arrived|*겨우* 세 명|only three people|*겨우* 살아나다|barely survived||||||
629|1649|마르다01|동||B|to dry|빨래가 *마르다*|laundry dries|입술이 *마르다*|lips are dry|몸이 *마르다*|to be thin||||||
630|1650|비교적|부|比較的|B|relatively|*비교적* 쉽다|relatively easy|*비교적* 최근의 일|relatively recent event|*비교적* 잘하다|to do relatively well||||||
631|1657|높아지다|동||B|to get higher|파도가 *높아지다*|waves get higher|목소리가 *높아지다*|voice gets louder|관심이 *높아지다*|interest increases||||||
632|1658|늙다|동||B|to age|나이가 *늙다*|to get old|*늙은* 호박|aged pumpkin|*늙어* 보이다|to look old||||||
633|1664|상상07|명|想像|B|imagination|*상상*을 초월하다|to go beyond imagination|즐거운 *상상*|pleasant imagination|*상상*도 못 하다|cannot even imagine||||||
634|1673|뜨다05|동|눈을 ~|B|to open (eyes)|눈을 *뜨다*|to open one's eyes|번쩍 눈을 *뜨다*|to snap one's eyes open|잠에서 *뜨다*|to wake up||||||
635|1676|스타|명|star|B|star|인기 *스타*|popular star|*스타*가 되다|to become a star|스포츠 *스타*|sports star||||||
636|1679|입술|명||B|lips|*입술*을 깨물다|to bite one's lips|붉은 *입술*|red lips|*입술*이 부르트다|lips are chapped||||||
637|1681|중간01|명|中間|B|middle|*중간* 지점|middle point|*중간* 고사|midterm exam|*중간*에 그만두다|to quit halfway||||||
638|1687|몹시|부||B|extremely|날씨가 *몹시* 춥다|the weather is extremely cold|*몹시* 괴로워하다|to suffer greatly|*몹시* 서두르다|to be in a huge hurry||||||
639|1693|특별하다|형|特別-|B|to be special|*특별한* 이유|special reason|날이 *특별하다*|the day is special|*특별하게* 대우하다|to treat specially||||||
640|1695|가까이|부||B|nearby|*가까이* 오세요|come closer|우리 집 *가까이*|near my house|*가까이* 지내다|to stay close to someone||||||
641|1696|낫다02|형|더 좋다|B|to be better|어제보다 *낫다*|better than yesterday|형보다 *나은* 아우|a younger brother better than the older|이게 훨씬 *낫다*|this is much better||||||
642|1697|넘어서다|동||B|to go beyond|한계를 *넘어서다*|to exceed the limit|백 명을 *넘어서다*|to exceed one hundred people|고개를 *넘어서다*|to cross over a hill||||||
643|1700|언젠가|부||B|someday|*언젠가* 만날 거야|we will meet someday|*언젠가* 가본 곳|a place visited once|*언젠가는* 성공한다|will succeed eventually||||||
644|1701|예술가|명|藝術家|B|artist|위대한 *예술가*|great artist|*예술가*의 혼|artist's soul|가난한 *예술가*|poor artist||||||
645|1706|가만히|부||B|still|*가만히* 앉아 있다|to sit still|*가만히* 지켜보다|to watch quietly|*가만히* 있어라|stay still||||||
646|1712|한두|관||B|one or two|*한두* 번이 아니다|not just once or twice|*한두* 개만 주세요|please give me just one or two|*한두* 명씩 모이다|gathering one by one or two by two||||||
647|1715|흙01|명||B|soil/dirt|*흙*을 파다|to dig the soil|*흙* 묻은 신발|shoes covered in dirt|*흙*으로 돌아가다|to return to the earth||||||
648|1716|가난하다|형||B|to be poor|*가난한* 시절|poor days|살림이 *가난하다*|to be poor in living|*가난하게* 살다|to live poorly||||||
649|1717|고객04|명|顧客|B|customer|*고객* 만족|customer satisfaction|단골 *고객*|regular customer|*고객* 서비스|customer service||||||
650|1718|과학자|명|科學者|B|scientist|천재 *과학자*|genius scientist|*과학자*가 꿈이다|dreaming of being a scientist|미래의 *과학자*|future scientist||||||
651|1719|관광02|명|觀光|B|tourism|*관광* 명소|tourist attraction|*관광*객|tourist|제주도 *관광*|Jeju Island tour||||||
652|1722|수술05|명|手術|B|surgery|*수술*을 받다|to undergo surgery|성형 *수술*|plastic surgery|*수술*이 성공하다|surgery is successful||||||
653|1723|식품01|명|食品|B|food|건강 *식품*|health food|가공 *식품*|processed food|*식품* 가게|grocery store||||||
654|1724|연기10|명|演技|B|acting|훌륭한 *연기*|excellent acting|*연기*를 잘하다|to be good at acting|*연기*력|acting ability||||||
655|1730|회원|명|會員|B|member|*회원* 가입|joining as a member|*회원* 번호|member number|정*회원*|full member||||||
656|1733|들려오다|동||B|to be heard|소문이 *들려오다*|rumors are heard|음악 소리가 *들려오다*|sound of music is heard|멀리서 *들려오다*|to be heard from afar||||||
657|1737|풀리다|동||B|to be untied/solved|문제가 *풀리다*|the problem is solved|오해가 *풀리다*|misunderstanding is cleared|날씨가 *풀리다*|weather gets milder||||||
658|1739|들여다보다|동||B|to look into|안을 *들여다보다*|to look inside|거울을 *들여다보다*|to look in a mirror|자세히 *들여다보다*|to look closely||||||
659|1740|마늘|명||B|garlic|*마늘* 한 쪽|a clove of garlic|*마늘*을 까다|to peel garlic|*마늘* 냄새|smell of garlic||||||
660|1742|습관|명|習慣|B|habit|나쁜 *습관*|bad habit|*습관*을 고치다|to fix a habit|*습관*이 되다|to become a habit||||||
661|1746|활용하다|동|活用-|B|to utilize|시간을 *활용하다*|to utilize time|공간을 *활용하다*|to use space|적극적으로 *활용하다*|to utilize actively||||||
662|1747|가꾸다|동||B|to cultivate|정원을 *가꾸다*|to tend a garden|외모를 *가꾸다*|to groom oneself|텃밭을 *가꾸다*|to cultivate a small patch||||||
663|1749|떠올리다|동||B|to recall|옛 추억을 *떠올리다*|to recall old memories|이름을 *떠올리다*|to think of a name|생각을 *떠올리다*|to come up with an idea||||||
664|1750|맨01|관||B|the very/front|*맨* 앞줄|the very front row|*맨* 처음|the very first|*맨* 끝|the very end||||||
665|1752|상처02|명|傷處|B|wound/hurt|*상처*를 입다|to get hurt|마음의 *상처*|emotional wound|*상처*가 나다|to get a scar||||||
666|1754|좁다01|형||B|to be narrow|길이 *좁다*|the road is narrow|폭이 *좁다*|the width is narrow|속이 *좁다*|to be narrow-minded||||||
667|1756|집다01|동||B|to pick up|물건을 *집다*|to pick up an object|젓가락으로 *집다*|to pick up with chopsticks|손으로 *집다*|to pick up with hands||||||
668|1759|군04|의|君|B|Mr. (young man)|김 *군*|Mr. Kim|이 *군*|Mr. Lee|사랑하는 *군*|dear young man||||||
669|1760|대표적|명|대표적|B|representative|*대표적*인 사례|representative case|*대표적*으로 꼽히다|to be cited as a representative|한국의 *대표적*인 음식|representative Korean food||||||
670|1761|만일01|명|萬一|B|if/by any chance|*만일*의 사태|in case of emergency|*만일* 비가 오면|if it rains by any chance|*만일*을 대비하다|to prepare for the unexpected||||||
671|1762|사회적|명|社會적|B|social|*사회적* 동물|social animal|*사회적* 이슈|social issue|*사회적* 지위|social status||||||
672|1763|생겨나다|동||B|to emerge|새로운 게 *생겨나다*|something new emerges|문제가 *생겨나다*|a problem arises|생각이 *생겨나다*|an idea comes up||||||
673|1765|주부03|명|主婦|B|housewife|전업 *주부*|full-time housewife|베테랑 *주부*|veteran housewife|*주부*의 일상|housewife's daily life||||||
674|1767|태양02|명|太陽|B|sun|뜨거운 *태양*|hot sun|*태양* 에너지|solar energy|*태양*이 뜨다|the sun rises||||||
675|1768|틀림없다|형||B|to be certain|범인이 *틀림없다*|must be the culprit|사실임이 *틀림없다*|is certainly true|그럴 리 *틀림없다*|undoubtedly so||||||
676|1769|프로03|명|professional|B|professional|*프로* 선수|professional athlete|*프로* 정신|professionalism|*프로* 무대|professional stage||||||
677|1770|피다01|동|꽃이 ~|B|to bloom|꽃이 *피다*|flowers bloom|웃음꽃이 *피다*|to be full of smiles|담배를 *피우다*|to smoke (causative)||||||
678|1773|도로07|명|道路|B|road|*도로* 확장|road expansion|*도로*가 막히다|the road is blocked|왕복 4차선 *도로*|four-lane road||||||
679|1776|지다05|동|등에 ~|B|to carry on back|짐을 *지다*|to carry a load|책임을 *지다*|to take responsibility|가방을 어깨에 *지다*|to carry a bag on shoulders||||||
680|1777|채우다03|동|자리를 ~|B|to fill|잔을 *채우다*|to fill a glass|부족함을 *채우다*|to fill a deficiency|정원을 *채우다*|to fill the quota||||||
681|1780|부족05|명|部族|B|tribe|원시 *부족*|primitive tribe|*부족* 간의 전쟁|war between tribes|유목 *부족*|nomadic tribe||||||
682|1790|달리다01|동|문에 종이 ~|B|to hang|종이 *달려* 있다|a bell is hanging|조건이 *달리다*|to have conditions attached|꼬리가 *달리다*|to have a tail||||||
683|1791|더하다|동||B|to add|힘을 *더하다*|to add strength|숫자를 *더하다*|to add numbers|기쁨이 *더해지다*|joy increases (is added)||||||
684|1801|총장01|명|總長|B|president/chancellor|대학교 *총장*|university president|*총장* 임명|appointment of the chancellor|*총장* 발령|assignment of the president||||||
685|1804|단순히|부|單純-|B|simply|*단순히* 생각하다|to think simply|*단순히* 말해서|simply put|*단순히* 우연이다|it is simply a coincidence||||||
686|1805|달려가다|동||B|to run|학교로 *달려가다*|to run to school|품으로 *달려가다*|to run into someone's arms|급히 *달려가다*|to run in a hurry||||||
687|1806|방문03|명|訪問|B|visit|*방문* 일정|visit schedule|공식 *방문*|official visit|첫 *방문*|first visit||||||
688|1807|불만|명|不滿|B|dissatisfaction|*불만*을 품다|to harbor dissatisfaction|*불만*이 생기다|to become dissatisfied|*불만* 섞인 목소리|a voice full of discontent||||||
689|1808|불편하다01|형|不便-|B|to be uncomfortable|교통이 *불편하다*|transportation is inconvenient|마음이 *불편하다*|to feel uneasy|자세가 *불편하다*|the posture is uncomfortable||||||
690|1809|실제02|명|實際|B|reality|*실제* 상황|real situation|*실제*와 다르다|to be different from reality|*실제* 나이|actual age||||||
691|1810|종09|명|種|B|kind/species|여러 *종*의 식물|various species of plants|이런 *종*의 사람|this kind of person|멸종 위기 *종*|endangered species||||||
692|1814|관객|명|觀客|B|audience|*관객* 수|number of audience members|*관객*이 꽉 차다|to be packed with audience|영화 *관객*|moviegoers||||||
693|1817|막01|부|바로 지금|B|just|*막* 도착했다|just arrived|*막* 시작하려던 참이다|was just about to start|*막* 떠나다|to leave just now||||||
694|1820|숫자|명|數字|B|number|*숫자*를 세다|to count numbers|네 자리 *숫자*|four-digit number|*숫자*에 밝다|to be good with numbers||||||
695|1821|열07|명|熱|B|fever/heat|*열*이 나다|to have a fever|*열*을 식히다|to cool down the heat|*열*을 재다|to take one's temperature||||||
696|1827|계산01|명|計算|B|calculation|*계산*이 틀리다|the calculation is wrong|*계산*을 하다|to pay the bill/calculate|정확한 *계산*|accurate calculation||||||
697|1829|놀랍다|형||B|to be surprising|*놀라운* 소식|surprising news|발전이 *놀랍다*|development is amazing|*놀랍도록* 빠르다|to be surprisingly fast||||||
698|1832|예전01|명||B|the past|*예전* 친구|friend from the past|*예전*만 못하다|not as good as before|*예전*에 살던 곳|place where I used to live||||||
699|1833|저05|감||B|uh/well|*저*| 실례합니다|Uh| excuse me|*저*| 기운 내세요|Well| cheer up|*저*| 혹시|Uh| by any chance
700|1834|전기15|명|電氣|B|electricity|*전기*가 끊기다|the electricity is cut off|*전기* 요금|electricity bill|*전기* 절약|saving electricity||||||
701|1837|틀리다01|동|답이 ~|B|to be wrong|답이 *틀리다*|the answer is wrong|계산이 *틀렸다*|the calculation was wrong|글자가 *틀리다*|the letter is incorrect||||||
702|1841|붓다02|동|물을 ~|B|to pour|컵에 물을 *붓다*|to pour water into a cup|기름을 *붓다*|to pour oil|적금을 *붓다*|to pay into an installment savings account||||||
703|1848|고모01|명|姑母|B|paternal aunt|우리 *고모*|my aunt|*고모* 댁|aunt's house|*고모*부|husband of paternal aunt||||||
704|1860|약하다01|형|弱-|B|to be weak|몸이 *약하다*|to be physically weak|마음이 *약하다*|to be soft-hearted|불이 *약하다*|the fire is weak||||||
705|1865|공무원|명|公務員|B|civil servant|국가 *공무원*|national civil servant|*공무원* 시험|civil service exam|*공무원*이 되다|to become a civil servant||||||
706|1869|부족01|명|不足|B|shortage/lack|수면 *부족*|lack of sleep|일손 *부족*|labor shortage|경험이 *부족하다*|to lack experience||||||
707|1877|달다03|동|단추를 ~|B|to attach|단추를 *달다*|to sew on a button|간판을 *달다*|to hang a sign|이름표를 *달다*|to attach a name tag||||||
708|1891|행복하다|형|幸福-|B|to be happy|정말 *행복하다*|to be truly happy|*행복하게* 살다|to live happily|*행복한* 가정|happy family||||||
709|1892|굽다01|동|익히다|B|to roast/bake|고기를 *굽다*|to grill meat|빵을 *굽다*|to bake bread|생선을 *굽다*|to grill fish||||||
710|1893|기름01|명||B|oil|*기름*을 넣다|to put in oil (gas)|식용 *기름*|cooking oil|*기름*진 음식|oily food||||||
711|1895|쏟아지다|동||B|to pour out|비가 *쏟아지다*|the rain pours down|눈물이 *쏟아지다*|tears pour out|박수가 *쏟아지다*|applause pours out||||||
712|1905|기억하다02|동|記憶-|B|to remember|이름을 *기억하다*|to remember a name|나를 *기억하니*|do you remember me|똑똑히 *기억하다*|to remember clearly||||||
713|1912|토론01|명|討論|B|discussion/debate|열띤 *토론*|heated debate|*토론*에 참여하다|to participate in a discussion|*토론* 주제|debate topic||||||
714|1915|고급02|명|高級|B|high grade/luxury|*고급* 호텔|luxury hotel|*고급* 인력|high-level manpower|*고급* 승용차|high-end car||||||
715|1916|고생|명|苦生|B|hardship|*고생*을 하다|to suffer hardship|*고생*이 많다|to go through much trouble|그동안 *고생*했다|you've worked hard||||||
716|1918|미치다01|동|정신에 이상이 생기다|B|to go crazy|미치지 않고서야|unless one is crazy|*미친* 사람|crazy person|보고 싶어 *미치겠다*|I'm crazy to see you||||||
717|1919|밟다|동||B|to step on|발을 *밟다*|to step on a foot|낙엽을 *밟다*|to step on fallen leaves|엑셀을 *밟다*|to step on the gas||||||
718|1921|섞다|동||B|to mix|술과 물을 *섞다*|to mix alcohol and water|농담을 *섞다*|to mix in jokes|카드를 *섞다*|to shuffle cards||||||
719|1925|없애다|동||B|to remove|냄새를 *없애다*|to get rid of a smell|스트레스를 *없애다*|to relieve stress|증거를 *없애다*|to destroy evidence||||||
720|1928|이뤄지다|동||B|to be achieved|꿈이 *이뤄지다*|a dream comes true|합의가 *이뤄지다*|an agreement is reached|조직이 *이뤄지다*|to be composed of||||||
721|1931|정상11|명|頂上|B|summit/peak|산 *정상*|mountain peak|*정상* 회담|summit talk|*정상*에 오르다|to reach the top||||||
722|1936|화장품|명|化粧品|B|cosmetics|기초 *화장품*|basic cosmetics|*화장품*을 바르다|to apply cosmetics|여성용 *화장품*|cosmetics for women||||||
723|1937|굵다|형||B|to be thick|팔뚝이 *굵다*|forearms are thick|빗줄기가 *굵다*|raindrops are thick|글씨가 *굵다*|the handwriting is bold/thick||||||
724|1939|깨끗이|부||B|cleanly|*깨끗이* 씻다|to wash cleanly|*깨끗이* 잊다|to forget completely|방을 *깨끗이* 치우다|to clean the room thoroughly||||||
725|1940|낡다01|형||B|to be worn out|*낡은* 옷|worn-out clothes|생각이 *낡다*|to have outdated ideas|*낡은* 건물|old building||||||
726|1943|눈앞|명||B|before one's eyes|*눈앞*에 나타나다|to appear before one's eyes|시험이 *눈앞*이다|the exam is just around the corner|*눈앞*의 이익|immediate profit||||||
727|1945|방문하다|동|訪問-|B|to visit|친구 집을 *방문하다*|to visit a friend's house|한국을 *방문하다*|to visit Korea|현장을 *방문하다*|to visit the site||||||
728|1946|붉다01|형||B|to be red|얼굴이 *붉다*|face is red|*붉은* 노을|red sunset|단풍이 *붉다*|maple leaves are red||||||
729|1948|순서|명|順序|B|order/sequence|*순서*를 기다리다|to wait for one's turn|번호 *순서*대로|in numerical order|*순서*가 바뀌다|the order is changed||||||
730|1949|아무래도|부||B|anyway/likely|*아무래도* 이상하다|it's strange no matter what|*아무래도* 안 되겠다|it's probably not going to work|*아무래도* 상관없다|it doesn't matter anyway||||||
731|1950|연구소|명|硏究所|B|research institute|과학 *연구소*|science research center|기업 부설 *연구소*|corporate research lab|*연구소*에서 근무하다|to work at a research institute||||||
732|1953|이사14|명|移徙|B|moving (house)|*이사*를 가다|to move out|*이사* 비용|moving costs|*이사* 짐|moving boxes/luggage||||||
733|1961|들르다|동||B|to stop by|서점에 *들르다*|to drop by a bookstore|잠시 *들르다*|to stop by for a moment|집에 *들렀다* 가다|to stop by home before going||||||
734|1964|섬03|명||B|island|무인도 *섬*|uninhabited island|*섬*에 살다|to live on an island|아름다운 *섬*|beautiful island||||||
735|1765|이하02|명|以下|B|below|19세 *이하*|19 years old and under|기대 *이하*|below expectations|0도 *이하*|below zero||||||
736|1966|참석하다|동|參席-|B|to attend|회의에 *참석하다*|to attend a meeting|결혼식에 *참석하다*|to attend a wedding|전원 *참석하다*|everyone attends||||||
737|1968|해결02|명|解決|B|solution/settlement|문제 *해결*|problem solving|사건 *해결*|settlement of a case|*해결* 방안|solution plan||||||
738|1971|근로자|명|勤勞者|B|worker|외국인 *근로자*|foreign worker|*근로자*의 날|Labor Day|생산직 *근로자*|production worker||||||
739|1972|글쎄01|감||B|well/I'm not sure|*글쎄*| 잘 모르겠어|Well| I don't really know|*글쎄* 말이야|I'm telling you/Exactly|*글쎄*| 그게 말이지|Well| you see...||
740|1975|변화하다|동|變化-|B|to change|세상이 *변화하다*|the world changes|날씨가 *변화하다*|the weather changes|급격히 *변화하다*|to change rapidly||||||
741|1986|결정되다01|동|決定-|B|to be decided|우승이 *결정되다*|the winner is decided|날짜가 *결정되다*|the date is decided|아직 안 *결정됐다*|it hasn't been decided yet||||||
742|1992|불안01|명|不安|B|anxiety/uneasiness|*불안*을 느끼다|to feel anxious|마음의 *불안*|mental uneasiness|*불안*에 떨다|to tremble with anxiety||||||
743|1994|여유|명|餘裕|B|affordance/room|시간적 *여유*|spare time|*여유*를 가지다|to take it easy|금전적 *여유*|financial leeway||||||
744|1997|킬로미터|의|kilometer|B|kilometer|10 *킬로미터*|ten kilometers|*킬로미터*당 요금|rate per kilometer|먼 *킬로미터*|far kilometers||||||
745|1998|파도|명|波濤|B|wave|*파도*가 치다|waves are crashing|높은 *파도*|high waves|*파도*를 타다|to surf (ride the waves)||||||
746|2001|단09|관|單|B|only/single|*단* 한 명|only one person|*단* 5분|just five minutes|*단* 한 번의 기회|only one chance||||||
747|2004|방송국|명|放送局|B|broadcasting station|*방송국* 피디|station producer|*방송국* 견학|station tour|지역 *방송국*|local broadcasting station||||||
748|2006|숨다01|동||B|to hide|커튼 뒤에 *숨다*|to hide behind curtains|꼭꼭 *숨다*|to hide well|산속에 *숨다*|to hide in the mountains||||||
749|2009|예금01|명|預金|B|deposit|은행 *예금*|bank deposit|*예금*을 찾다|to withdraw a deposit|*예금* 이자|deposit interest||||||
750|2012|입학|명|入學|B|admission|*입학* 시험|entrance exam|학교 *입학*|school admission|*입학*을 축하하다|to congratulate on admission||||||
751|2024|물다02|동|담배를 ~|B|to hold in mouth|담배를 *물다*|to hold a cigarette in mouth|사탕을 *물다*|to have a candy in mouth|입에 *물다*|to hold in one's mouth||||||
752|2028|어느새|부||B|already/unawares|*어느새* 겨울이다|it's already winter|*어느새* 다 컸네|you've grown up so fast|*어느새* 해가 졌다|the sun has set already||||||
753|2035|치즈|명|cheese|B|cheese|*치즈*를 얹다|to put cheese on top|녹은 *치즈*|melted cheese|*치즈* 케이크|cheesecake||||||
754|2039|반대하다01|동|反對-|B|to oppose|계획에 *반대하다*|to oppose a plan|강력히 *반대하다*|to strongly oppose|의견에 *반대하다*|to disagree with an opinion||||||
755|2043|아이고|감||B|oh my/oops|*아이고*| 깜짝이야|Oh my| you scared me|*아이고*| 허리야|Oh| my back|*아이고*| 죄송합니다|Oops| I'm sorry
