388	흔히	commonly / often	*흔히* 있는 일|*흔히* 말하기를|*흔히* 볼 수 있다	common occurrence|as is often said|can be commonly seen	[sound::row388_chunk1.wav]|[sound:row388_chunk2.wav]|[sound:row388_chunk3.wav]
389	느껴지다	to be felt	추위가 *느껴지다*|사랑이 *느껴졌다*|슬프게 *느껴지다*	to feel the cold|love was felt|to feel sad	[sound::row389_chunk1.wav]|[sound:row389_chunk2.wav]|[sound:row389_chunk3.wav]
390	전문	specialty / professional	*전문* 분야|*전문* 지식|*전문*으로 다루다	field of expertise|professional knowledge|to handle professionally	[sound::row390_chunk1.wav]|[sound:row390_chunk2.wav]|[sound:row390_chunk3.wav]
391	정확하다	to be accurate	*정확한* 시간|발음이 *정확하다*|*정확하게* 계산하다	accurate time|pronunciation is accurate|to calculate accurately	[sound::row391_chunk1.wav]|[sound:row391_chunk2.wav]|[sound:row391_chunk3.wav]
392	등	back (body part)	*등*이 가렵다|*등*을 돌리다|*등*에 업다	back is itchy|to turn one's back|to carry on one's back	[sound::row392_chunk1.wav]|[sound:row392_chunk2.wav]|[sound:row392_chunk3.wav]
393	찾아오다	to visit / to come over	집으로 *찾아오다*|손님이 *찾아왔다*|봄이 *찾아오다*	to visit the house|a guest came over|spring arrives	[sound::row393_chunk1.wav]|[sound:row393_chunk2.wav]|[sound:row393_chunk3.wav]
394	결정하다	to decide	진로를 *결정하다*|혼자 *결정했다*|빨리 *결정하세요*	to decide on a career|decided alone|please decide quickly	[sound::row394_chunk1.wav]|[sound:row394_chunk2.wav]|[sound:row394_chunk3.wav]
395	경영	management / operation	기업 *경영*|*경영*학과|*경영*을 맡다	business management|department of business|to take over management	[sound::row395_chunk1.wav]|[sound:row395_chunk2.wav]|[sound:row395_chunk3.wav]
396	숲	forest / woods	깊은 *숲*|*숲*길을 걷다|*숲*이 우거지다	deep forest|to walk in the forest|the forest is thick	[sound::row396_chunk1.wav]|[sound:row396_chunk2.wav]|[sound:row396_chunk3.wav]
397	없어지다	to disappear / to be gone	물건이 *없어지다*|통증이 *없어졌다*|기회가 *없어지다*	the item is gone|the pain disappeared|to lose an opportunity	[sound::row397_chunk1.wav]|[sound:row397_chunk2.wav]|[sound:row397_chunk3.wav]
398	떠오르다	to rise / to come to mind	해공에 *떠오르다*|좋은 생각이 *떠오르다*|얼굴이 *떠올랐다*	to rise in the sky|a good idea comes to mind|a face came to mind	[sound::row398_chunk1.wav]|[sound:row398_chunk2.wav]|[sound:row398_chunk3.wav]
399	미치다	to reach / to influence	영향을 *미치다*|손이 *미치지* 않는 곳|기대에 *미치다*	to influence|place out of reach|to meet expectations	[sound::row399_chunk1.wav]|[sound:row399_chunk2.wav]|[sound:row399_chunk3.wav]
400	새벽	dawn / early morning	*새벽* 공기|*새벽*까지 일하다|*새벽*에 일어나다	dawn air|to work until dawn|to wake up at dawn	[sound::row400_chunk1.wav]|[sound:row400_chunk2.wav]|[sound:row400_chunk3.wav]
401	얼른	quickly / right away	*얼른* 와라|*얼른* 먹어|*얼른* 대답해	come quickly|eat up right away|answer quickly	[sound::row401_chunk1.wav]|[sound:row401_chunk2.wav]|[sound:row401_chunk3.wav]
402	임금	wage / pay	최저 *임금*|*임금* 협상|*임금*을 올리다	minimum wage|wage negotiation|to raise wages	[sound::row402_chunk1.wav]|[sound:row402_chunk2.wav]|[sound:row402_chunk3.wav]
403	무섭다	to be scary	귀신이 *무섭다*|*무서운* 영화|밤길이 *무서워요*	scared of ghosts|scary movie|night roads are scary	[sound::row403_chunk1.wav]|[sound:row403_chunk2.wav]|[sound:row403_chunk3.wav]
404	직장	workplace	*직장* 상사|*직장*을 구하다|*직장* 생활	workplace boss|to look for a job|working life	[sound::row404_chunk1.wav]|[sound:row404_chunk2.wav]|[sound:row404_chunk3.wav]
405	참다	to endure / to hold back	웃음을 *참다*|화가 나도 *참다*|꾹 *참았다*	to hold back laughter|to endure despite anger|held it back firmly	[sound::row405_chunk1.wav]|[sound:row405_chunk2.wav]|[sound:row405_chunk3.wav]
406	서양	the West / Western	*서양* 역사|*서양* 음식|*서양* 사람들	Western history|Western food|Westerners	[sound::row406_chunk1.wav]|[sound:row406_chunk2.wav]|[sound:row406_chunk3.wav]
407	주요	major / main	*주요* 원인|*주요* 인물|*주요* 도시	main cause|major figure|major cities	[sound::row407_chunk1.wav]|[sound:row407_chunk2.wav]|[sound:row407_chunk3.wav]
408	지나치다	to be excessive	농담이 *지나치다*|*지나친* 운동|욕심이 *지나쳐요*	the joke is too much|excessive exercise|greed is excessive	[sound::row408_chunk1.wav]|[sound:row408_chunk2.wav]|[sound:row408_chunk3.wav]
409	공연	performance / show	연극 *공연*|*공연*을 보다|무료 *공연*	theater performance|to see a show|free performance	[sound::row409_chunk1.wav]|[sound:row409_chunk2.wav]|[sound:row409_chunk3.wav]
410	내놓다	to put out / to release	물건을 밖에 *내놓다*|신제품을 *내놓았다*|의견을 *내놓다*	to put items outside|released a new product|to put forward an opinion	[sound::row410_chunk1.wav]|[sound:row410_chunk2.wav]|[sound:row410_chunk3.wav]
411	떼다	to detach / to take off	스티커를 *떼다*|눈을 *떼지* 마|영수증을 *떼었다*	to peel off a sticker|don't take your eyes off|detached a receipt	[sound::row411_chunk1.wav]|[sound:row411_chunk2.wav]|[sound:row411_chunk3.wav]
412	속도	speed	*속도*를 줄이다|빠른 *속도*|*속도* 제한	to slow down|fast speed|speed limit	[sound::row412_chunk1.wav]|[sound:row412_chunk2.wav]|[sound:row412_chunk3.wav]
413	심각하다	to be serious	문제가 *심각하다*|*심각한* 표정|상황이 *심각해요*	the problem is serious|serious look|the situation is serious	[sound::row413_chunk1.wav]|[sound:row413_chunk2.wav]|[sound:row413_chunk3.wav]
414	계속되다	to continue	비가 *계속되다*|전쟁이 *계속되었다*|토론이 *계속되는* 중	the rain continues|the war continued|the discussion is continuing	[sound::row414_chunk1.wav]|[sound:row414_chunk2.wav]|[sound:row414_chunk3.wav]
415	소년	boy	어린 *소년*|시골 *소년*|*소년*의 꿈	young boy|country boy|a boy's dream	[sound::row415_chunk1.wav]|[sound:row415_chunk2.wav]|[sound:row415_chunk3.wav]
416	소식	news / word	기쁜 *소식*|*소식*을 듣다|*소식*이 없다	good news|to hear news|no word (from someone)	[sound::row416_chunk1.wav]|[sound:row416_chunk2.wav]|[sound:row416_chunk3.wav]
417	노인	elderly person	동네 *노인*|*노인* 문제|*노인*을 공경하다	village elder|elderly issues|to respect the elderly	[sound::row417_chunk1.wav]|[sound:row417_chunk2.wav]|[sound:row417_chunk3.wav]
418	벌다	to earn / to make (money)	돈을 *벌다*|생활비를 *벌었다*|많이 *벌고* 싶다	to earn money|earned living expenses|want to earn a lot	[sound::row418_chunk1.wav]|[sound:row418_chunk2.wav]|[sound:row418_chunk3.wav]
419	결정	decision	*결정*을 내리다|중요한 *결정*|*결정*을 미루다	to make a decision|important decision|to postpone a decision	[sound::row419_chunk1.wav]|[sound:row419_chunk2.wav]|[sound:row419_chunk3.wav]
420	썰다	to slice / to chop	고기를 *썰다*|채소를 *썰었다*|칼로 *썰다*	to slice meat|chopped vegetables|to slice with a knife	[sound::row420_chunk1.wav]|[sound:row420_chunk2.wav]|[sound:row420_chunk3.wav]
421	업무	business / work	*업무*를 보다|공식 *업무*|*업무* 시간	to do work|official business|work hours	[sound::row421_chunk1.wav]|[sound:row421_chunk2.wav]|[sound:row421_chunk3.wav]
422	청소년	youth / teenager	*청소년*기|*청소년* 할인|*청소년*을 위한 캠프	adolescence|teenager discount|camp for youth	[sound::row422_chunk1.wav]|[sound:row422_chunk2.wav]|[sound:row422_chunk3.wav]
423	이기다	to win / to beat	경기에서 *이기다*|적을 *이겼다*|자신을 *이기다*	to win the game|beat the enemy|to overcome oneself	[sound::row423_chunk1.wav]|[sound:row423_chunk2.wav]|[sound:row423_chunk3.wav]
424	취하다	to take / to adopt	조치를 *취하다*|태도를 *취했다*|휴식을 *취하다*	to take measures|adopted an attitude|to take a rest	[sound::row424_chunk1.wav]|[sound:row424_chunk2.wav]|[sound:row424_chunk3.wav]
425	그러므로	therefore	비가 온다. *그러므로*...|*그러므로* 취소했다|*그러므로* 주의가 필요하다	It's raining. Therefore...|therefore, (I) canceled it|therefore, caution is needed	[sound::row425_chunk1.wav]|[sound:row425_chunk2.wav]|[sound:row425_chunk3.wav]
426	포함하다	to include	세금을 *포함하다*|전부를 *포함했다*|나를 *포함하여* 다섯 명	to include tax|included everything|five people including me	[sound::row426_chunk1.wav]|[sound:row426_chunk2.wav]|[sound:row426_chunk3.wav]
427	만약	if / in case	*만약*의 사태|*만약* 비가 오면|*만약*에 대비하다	"emergency situation|if it happens to rain|to prepare for the ""if"""	[sound::row427_chunk1.wav]|[sound:row427_chunk2.wav]|[sound:row427_chunk3.wav]
428	바르다	to be straight / upright	자세가 *바르다*|*바른* 생활|마음씨가 *바르다*	posture is straight|upright living|to be right-minded	[sound::row428_chunk1.wav]|[sound:row428_chunk2.wav]|[sound:row428_chunk3.wav]
429	숨	breath	*숨*을 쉬다|*숨*이 차다|*숨*을 죽이다	to breathe|to be out of breath|to hold one's breath	[sound::row429_chunk1.wav]|[sound:row429_chunk2.wav]|[sound:row429_chunk3.wav]
430	행사	event / function	축제 *행사*|*행사*를 열다|학교 *행사*	festival event|to hold an event|school function	[sound::row430_chunk1.wav]|[sound:row430_chunk2.wav]|[sound:row430_chunk3.wav]
431	판단	judgment	올바른 *판단*|*판단*을 내리다|*판단*이 서다	correct judgment|to make a judgment|to come to a judgment	[sound::row431_chunk1.wav]|[sound:row431_chunk2.wav]|[sound:row431_chunk3.wav]
432	해결하다	to solve	문제를 *해결하다*|갈등을 *해결했다*|스스로 *해결해라*	to solve a problem|resolved the conflict|solve it yourself	[sound::row432_chunk1.wav]|[sound:row432_chunk2.wav]|[sound:row432_chunk3.wav]
433	계속하다	to continue	공부를 *계속하다*|행진을 *계속했다*|말을 *계속해* 보세요	to continue studying|continued the march|please keep speaking	[sound::row433_chunk1.wav]|[sound:row433_chunk2.wav]|[sound:row433_chunk3.wav]
434	그치다	to stop	비가 *그치다*|울음을 *그치다*|웃음이 *그치지* 않다	the rain stops|to stop crying|laughter doesn't stop	[sound::row434_chunk1.wav]|[sound:row434_chunk2.wav]|[sound:row434_chunk3.wav]
435	너무나	so / too	*너무나* 감사하다|*너무나* 아름다운 풍경|*너무나* 보고 싶다	to be so grateful|such a beautiful scenery|to miss someone so much	[sound::row435_chunk1.wav]|[sound:row435_chunk2.wav]|[sound:row435_chunk3.wav]
436	높이다	to raise / to heighten	목소리를 *높이다*|효율을 *높였다*|가치를 *높이다*	to raise one's voice|increased efficiency|to heighten the value	[sound::row436_chunk1.wav]|[sound:row436_chunk2.wav]|[sound:row436_chunk3.wav]
437	막	carelessly / at random	*막* 사용하다|*막* 던지다|*막* 말하지 마라	to use carelessly|to throw at random|don't speak without thinking	[sound::row437_chunk1.wav]|[sound:row437_chunk2.wav]|[sound:row437_chunk3.wav]
438	수출	export	*수출* 품목|*수출*을 늘리다|자동차 *수출*	export items|to increase exports|car exports	[sound::row438_chunk1.wav]|[sound:row438_chunk2.wav]|[sound:row438_chunk3.wav]
439	자르다	to cut	머리를 *자르다*|종이를 *자르다*|관계를 *잘랐다*	to cut hair|to cut paper|cut off a relationship	[sound::row439_chunk1.wav]|[sound:row439_chunk2.wav]|[sound:row439_chunk3.wav]
440	데리다	to take / to bring (person)	아이를 *데려오다*|강아지를 *데리고* 가다|나를 *데려가* 줘	to bring a child|to go with a dog|please take me with you	[sound::row440_chunk1.wav]|[sound:row440_chunk2.wav]|[sound:row440_chunk3.wav]
441	무척	very / extremely	*무척* 기쁘다|*무척* 힘들었다|*무척* 아끼는 옷	to be very happy|it was extremely hard|clothes (I) cherish very much	[sound::row441_chunk1.wav]|[sound:row441_chunk2.wav]|[sound:row441_chunk3.wav]
442	옳다	to be right / correct	*옳은* 일|판단이 *옳다*|그 말이 *옳아요*	the right thing|the judgment is correct|those words are right	[sound::row442_chunk1.wav]|[sound:row442_chunk2.wav]|[sound:row442_chunk3.wav]
443	원래	originally / by nature	*원래* 모습|*원래* 성격|*원래*부터 알고 있었다	original appearance|original personality|knew it from the beginning	[sound::row443_chunk1.wav]|[sound:row443_chunk2.wav]|[sound:row443_chunk3.wav]
444	최초	the first	*최초* 발견자|세계 *최초*|*최초*의 기록	the first discoverer|the world's first|the first record	[sound::row444_chunk1.wav]|[sound:row444_chunk2.wav]|[sound:row444_chunk3.wav]
445	뿌리	root	깊은 *뿌리*|*뿌리*를 내리다|나무 *뿌리*	deep roots|to take root|tree roots	[sound::row445_chunk1.wav]|[sound:row445_chunk2.wav]|[sound:row445_chunk3.wav]
446	수입	import	*수입* 자동차|원자재 *수입*|*수입*을 금지하다	imported car|import of raw materials|to ban imports	[sound::row446_chunk1.wav]|[sound:row446_chunk2.wav]|[sound:row446_chunk3.wav]
447	초	beginning / early	학기 *초*|이십 세기 *초*|오월 *초*	beginning of the semester|early 20th century|early May	[sound::row447_chunk1.wav]|[sound:row447_chunk2.wav]|[sound:row447_chunk3.wav]
448	직원	employee / staff	회사 *직원*|신입 *직원*|*직원*을 채용하다	company employee|new staff member|to hire employees	[sound::row448_chunk1.wav]|[sound:row448_chunk2.wav]|[sound:row448_chunk3.wav]
449	상대	opponent / partner	결혼 *상대*|*상대* 팀|*상대*를 존중하다	marriage partner|opponent team|to respect the other person	[sound::row449_chunk1.wav]|[sound:row449_chunk2.wav]|[sound:row449_chunk3.wav]
450	가득	full / to the brim	*가득* 담다|희망이 *가득*하다|교실에 *가득* 찬 학생들	to fill up|to be full of hope|students filling the classroom	[sound::row450_chunk1.wav]|[sound:row450_chunk2.wav]|[sound:row450_chunk3.wav]
451	장군	general / admiral	이순신 *장군*|용감한 *장군*|*장군*이 지휘하다	General Yi Sun-sin|brave general|the general commands	[sound::row451_chunk1.wav]|[sound:row451_chunk2.wav]|[sound:row451_chunk3.wav]
452	무역	trade	자유 *무역*|*무역*을 하다|*무역* 회사	free trade|to trade|trading company	[sound::row452_chunk1.wav]|[sound:row452_chunk2.wav]|[sound:row452_chunk3.wav]
453	쳐다보다	to look at / to gaze	거울을 *쳐다보다*|나를 *쳐다봤다*|하늘을 *쳐다보다*	to look in the mirror|gazed at me|to look up at the sky	[sound::row453_chunk1.wav]|[sound:row453_chunk2.wav]|[sound:row453_chunk3.wav]
454	충분히	sufficiently / enough	*충분히* 설명하다|*충분히* 자다|*충분히* 이해해요	to explain sufficiently|to sleep enough|I understand perfectly	[sound::row454_chunk1.wav]|[sound:row454_chunk2.wav]|[sound:row454_chunk3.wav]
455	대	unit (counter for machines)	차 세 *대*|에어컨 한 *대*|기계 몇 *대*	three cars|one air conditioner|several machines	[sound::row455_chunk1.wav]|[sound:row455_chunk2.wav]|[sound:row455_chunk3.wav]
456	신체	body	*신체* 검사|*신체*의 일부|건강한 *신체*	physical examination|part of the body|healthy body	[sound::row456_chunk1.wav]|[sound:row456_chunk2.wav]|[sound:row456_chunk3.wav]
457	집안	household / family	*집안* 일|우리 *집안*|*집안*이 화목하다	housework|our family|the family is harmonious	[sound::row457_chunk1.wav]|[sound:row457_chunk2.wav]|[sound:row457_chunk3.wav]
458	배경	background	역사적 *배경*|사진 *배경*|성장 *배경*	historical background|photo background|upbringing background	[sound::row458_chunk1.wav]|[sound:row458_chunk2.wav]|[sound:row458_chunk3.wav]
459	단순하다	to be simple	*단순한* 구조|생각이 *단순하다*|*단순하게* 생각하다	simple structure|to be simple-minded|to think simply	[sound::row459_chunk1.wav]|[sound:row459_chunk2.wav]|[sound:row459_chunk3.wav]
460	빠지다	to fall out / to be missing	머리가 *빠지다*|못이 *빠졌다*|단추가 *빠지다*	hair falls out|the nail came out|a button is missing	[sound::row460_chunk1.wav]|[sound:row460_chunk2.wav]|[sound:row460_chunk3.wav]
461	푸르다	to be blue / green	*푸른* 하늘|*푸른* 들판|눈이 *푸르다*	blue sky|green field|eyes are blue	[sound::row461_chunk1.wav]|[sound:row461_chunk2.wav]|[sound:row461_chunk3.wav]
462	걔	that kid / he / she	*걔*는 누구야?|*걔*랑 친해|*걔*가 그랬어	Who is that kid?|I'm close with him/her|He/she did that	[sound::row462_chunk1.wav]|[sound:row462_chunk2.wav]|[sound:row462_chunk3.wav]
463	흔들다	to shake / to wave	손을 *흔들다*|꼬리를 *흔들다*|몸을 *흔들었다*	to wave one's hand|to wag a tail|shook one's body	[sound::row463_chunk1.wav]|[sound:row463_chunk2.wav]|[sound:row463_chunk3.wav]
464	기초	foundation / basic	*기초* 지식|*기초*가 튼튼하다|*기초*를 닦다	basic knowledge|the foundation is strong|to lay the foundation	[sound::row464_chunk1.wav]|[sound:row464_chunk2.wav]|[sound:row464_chunk3.wav]
465	부족하다	to be insufficient	잠이 *부족하다*|실력이 *부족하다*|경험이 *부족해요*	to lack sleep|to lack skill|experience is insufficient	[sound::row465_chunk1.wav]|[sound:row465_chunk2.wav]|[sound:row465_chunk3.wav]
466	진행되다	to proceed / to progress	회의가 *진행되다*|순조롭게 *진행되었다*|공사가 *진행되는* 중	the meeting is proceeding|progressed smoothly|the construction is underway	[sound::row466_chunk1.wav]|[sound:row466_chunk2.wav]|[sound:row466_chunk3.wav]
467	법	way / bound to	그럴 *법*하다|이기기 마련인 *법*|잊기 마련인 *법*	to be likely/plausible|bound to win|bound to forget	[sound::row467_chunk1.wav]|[sound:row467_chunk2.wav]|[sound:row467_chunk3.wav]
468	오랜	long-time / for a long time	*오랜* 친구|*오랜* 시간|*오랜* 기다림	long-time friend|long time|long wait	[sound::row468_chunk1.wav]|[sound:row468_chunk2.wav]|[sound:row468_chunk3.wav]
469	젊은이	youth / young person	건강한 *젊은이*|*젊은이*들의 유행|*젊은이*답게 살다	healthy youth|trends among young people|to live like a young person	[sound::row469_chunk1.wav]|[sound:row469_chunk2.wav]|[sound:row469_chunk3.wav]
470	과제	task / assignment	어려운 *과제*|*과제*를 제출하다|당면한 *과제*	difficult task|to submit an assignment|immediate task	[sound::row470_chunk1.wav]|[sound:row470_chunk2.wav]|[sound:row470_chunk3.wav]
471	기록하다	to record	점수를 *기록하다*|매일 *기록했다*|일기에 *기록하다*	to record the score|recorded every day|to record in a diary	[sound::row471_chunk1.wav]|[sound:row471_chunk2.wav]|[sound:row471_chunk3.wav]
472	다가오다	to approach / to come closer	추석이 *다가오다*|가까이 *다가왔다*|기회가 *다가오다*	Chuseok is approaching|came closer|an opportunity approaches	[sound::row472_chunk1.wav]|[sound:row472_chunk2.wav]|[sound:row472_chunk3.wav]
473	종합	synthesis / general	*종합* 병원|*종합* 점수|*종합*해서 판단하다	general hospital|overall score|to synthesize and judge	[sound::row473_chunk1.wav]|[sound:row473_chunk2.wav]|[sound:row473_chunk3.wav]
474	개발하다	to develop	기술을 *개발하다*|신제품을 *개발했다*|재능을 *개발하다*	to develop technology|developed a new product|to develop talent	[sound::row474_chunk1.wav]|[sound:row474_chunk2.wav]|[sound:row474_chunk3.wav]
475	떨다	to tremble / to shake	추위에 *떨다*|목소리를 *떨다*|겁에 *떨었다*	to tremble with cold|voice trembles|shook with fear	[sound::row475_chunk1.wav]|[sound:row475_chunk2.wav]|[sound:row475_chunk3.wav]
476	자유롭다	to be free	사고가 *자유롭다*|*자유로운* 영혼|*자유롭게* 이용하다	thought is free|free spirit|to use freely	[sound::row476_chunk1.wav]|[sound:row476_chunk2.wav]|[sound:row476_chunk3.wav]
477	적극적	active / proactive	*적극적*인 참여|*적극적*으로 돕다|성격이 *적극적*이다	active participation|to help proactively|personality is proactive	[sound::row477_chunk1.wav]|[sound:row477_chunk2.wav]|[sound:row477_chunk3.wav]
478	판매	sale / selling	*판매* 가격|*판매*를 중단하다|인기리에 *판매* 중	selling price|to stop sales|on sale with great popularity	[sound::row478_chunk1.wav]|[sound:row478_chunk2.wav]|[sound:row478_chunk3.wav]
479	길이	length	치마 *길이*|*길이*를 재다|*길이*가 길다	skirt length|to measure the length|the length is long	[sound::row479_chunk1.wav]|[sound:row479_chunk2.wav]|[sound:row479_chunk3.wav]
480	점차	gradually	*점차* 나아지다|*점차* 늘어나다|*점차* 잊혀 가다	to get gradually better|to increase gradually|to be gradually forgotten	[sound::row480_chunk1.wav]|[sound:row480_chunk2.wav]|[sound:row480_chunk3.wav]
481	톤	ton (unit)	오 *톤* 트럭|수천 *톤*의 쓰레기|무게가 일 *톤*이다	five-ton truck|thousands of tons of trash|weight is one ton	[sound::row481_chunk1.wav]|[sound:row481_chunk2.wav]|[sound:row481_chunk3.wav]
482	관련되다	to be related	범죄와 *관련되다*|*관련된* 서류|직접 *관련되어* 있다	to be related to a crime|related documents|to be directly related	[sound::row482_chunk1.wav]|[sound:row482_chunk2.wav]|[sound:row482_chunk3.wav]
483	나머지	the rest / remainder	*나머지* 공부|*나머지* 돈|*나머지*는 나중에	extra study (remainder)|the rest of the money|the rest later	[sound::row483_chunk1.wav]|[sound:row483_chunk2.wav]|[sound:row483_chunk3.wav]
484	미래	future	*미래*의 꿈|밝은 *미래*|*미래*를 준비하다	future dream|bright future|to prepare for the future	[sound::row484_chunk1.wav]|[sound:row484_chunk2.wav]|[sound:row484_chunk3.wav]
485	인구	population	세계 *인구*|*인구*가 감소하다|도시 *인구*	world population|population decreases|city population	[sound::row485_chunk1.wav]|[sound:row485_chunk2.wav]|[sound:row485_chunk3.wav]
486	기대하다	to expect / to look forward to	성공을 *기대하다*|내일을 *기대했다*|너무 *기대하지* 마	to expect success|looked forward to tomorrow|don't expect too much	[sound::row486_chunk1.wav]|[sound:row486_chunk2.wav]|[sound:row486_chunk3.wav]
487	흘리다	to spill / to shed	눈물을 *흘리다*|땀을 *흘렸다*|침을 *흘리다*	to shed tears|sweated|to drool	[sound::row487_chunk1.wav]|[sound:row487_chunk2.wav]|[sound:row487_chunk3.wav]
488	주인공	protagonist / hero	소설의 *주인공*|오늘의 *주인공*|영화 *주인공*	protagonist of the novel|hero of today|movie lead	[sound::row488_chunk1.wav]|[sound:row488_chunk2.wav]|[sound:row488_chunk3.wav]
489	당연하다	to be natural / obvious	*당연한* 결과|성공은 *당연하다*|질문은 *당연해요*	obvious result|success is natural|it's natural to ask questions	[sound::row489_chunk1.wav]|[sound:row489_chunk2.wav]|[sound:row489_chunk3.wav]
490	따로	separately	*따로* 계산하다|*따로* 챙기다|*따로* 보관하다	to pay separately|to pack separately|to store separately	[sound::row490_chunk1.wav]|[sound:row490_chunk2.wav]|[sound:row490_chunk3.wav]
491	당장	right now / immediately	*당장* 나가라|*당장* 필요한 것|*당장*은 어렵다	get out right now|thing needed immediately|it's difficult for now	[sound::row491_chunk1.wav]|[sound:row491_chunk2.wav]|[sound:row491_chunk3.wav]
492	무렵	around the time	해 질 *무렵*|퇴근할 *무렵*|어릴 *무렵*	around sunset|around the time of leaving work|around the time (I) was young	[sound::row492_chunk1.wav]|[sound:row492_chunk2.wav]|[sound:row492_chunk3.wav]
493	사물	object / thing	주변의 *사물*|*사물*을 관찰하다|무생물 *사물*	surrounding objects|to observe objects|inanimate object	[sound::row493_chunk1.wav]|[sound:row493_chunk2.wav]|[sound:row493_chunk3.wav]
494	일반적	general	*일반적*인 특징|*일반적*으로 쓰이다|생각이 *일반적*이다	general characteristic|to be used generally|the thought is common/general	[sound::row494_chunk1.wav]|[sound:row494_chunk2.wav]|[sound:row494_chunk3.wav]
495	곱다	to be beautiful / soft	마음씨가 *곱다*|색깔이 *곱다*|*고운* 목소리	to have a kind heart|the color is beautiful|soft/pretty voice	[sound::row495_chunk1.wav]|[sound:row495_chunk2.wav]|[sound:row495_chunk3.wav]
496	바닥	floor / bottom	방 *바닥*|*바닥*에 앉다|신발 *바닥*	room floor|to sit on the floor|sole of a shoe	[sound::row496_chunk1.wav]|[sound:row496_chunk2.wav]|[sound:row496_chunk3.wav]
497	생각되다	to be considered / to be thought	중요하다고 *생각되다*|사실로 *생각되었다*|위험하다고 *생각되는* 곳	to be considered important|was thought to be a fact|place considered dangerous	[sound::row497_chunk1.wav]|[sound:row497_chunk2.wav]|[sound:row497_chunk3.wav]
498	심다	to plant	나무를 *심다*|꽃을 *심었다*|희망을 *심어주다*	to plant a tree|planted flowers|to plant hope	[sound::row498_chunk1.wav]|[sound:row498_chunk2.wav]|[sound:row498_chunk3.wav]
499	견디다	to endure / to bear	추위를 *견디다*|고통을 *견뎠다*|끝까지 *견디다*	to endure the cold|bore the pain|to endure until the end	[sound::row499_chunk1.wav]|[sound:row499_chunk2.wav]|[sound:row499_chunk3.wav]
500	기사	article / report	신문 *기사*|*기사*를 읽다|특종 *기사*	newspaper article|to read a report|scoop/exclusive article	[sound::row500_chunk1.wav]|[sound:row500_chunk2.wav]|[sound:row500_chunk3.wav]
501	뿌리다	to sprinkle / to spray	향수를 *뿌리다*|씨를 *뿌렸다*|소금을 *뿌리다*	to spray perfume|sowed seeds|to sprinkle salt	[sound::row501_chunk1.wav]|[sound:row501_chunk2.wav]|[sound:row501_chunk3.wav]
502	어쩌면	maybe / perhaps	*어쩌면* 사실일지 몰라|*어쩌면* 그렇게 예뻐?|*어쩌면* 좋을까	maybe it's true|how can you be so pretty?|what should I do?	[sound::row502_chunk1.wav]|[sound:row502_chunk2.wav]|[sound:row502_chunk3.wav]
503	아까	a while ago	*아까* 만났다|*아까* 한 말|*아까*보다 낫다	met a while ago|what (I) said earlier|better than before	[sound::row503_chunk1.wav]|[sound:row503_chunk2.wav]|[sound:row503_chunk3.wav]
504	알맞다	to be suitable / fit	용도에 *알맞다*|*알맞은* 크기|격식에 *알맞게*	to be fit for the use|suitable size|fittingly for the formality	[sound::row504_chunk1.wav]|[sound:row504_chunk2.wav]|[sound:row504_chunk3.wav]
