엘리베이터	elevator	*엘리베이터*를 타다|*엘리베이터*가 고장나다|*엘리베이터* 버튼	to take the elevator|elevator is broken|elevator button	[sound:row1530_chunk1.wav]|[sound:row1530_chunk2.wav]|[sound:row1530_chunk3.wav]
연휴	long holiday	황금 *연휴*|*연휴* 기간|설 *연휴*	golden holiday|holiday period|Lunar New Year holiday	[sound:row1531_chunk1.wav]|[sound:row1531_chunk2.wav]|[sound:row1531_chunk3.wav]
이모	maternal aunt	큰*이모*|*이모*네 집|우리 *이모*	eldest maternal aunt|aunt's house|my aunt	[sound:row1532_chunk1.wav]|[sound:row1532_chunk2.wav]|[sound:row1532_chunk3.wav]
조카	nephew/niece	귀여운 *조카*|*조카* 선물|*조카*를 돌보다	cute nephew/niece|gift for a nephew/niece|to look after one's nephew/niece	[sound:row1533_chunk1.wav]|[sound:row1533_chunk2.wav]|[sound:row1533_chunk3.wav]
취직	getting a job	회사에 *취직*하다|*취직* 준비|*취직*에 성공하다	to get a job at a company|preparing for a job|to succeed in finding a job	[sound:row1534_chunk1.wav]|[sound:row1534_chunk2.wav]|[sound:row1534_chunk3.wav]
계획하다	to plan	여행을 *계획하다*|미래를 *계획하다*|꼼꼼히 *계획하다*	to plan a trip|to plan the future|to plan meticulously	[sound:row1535_chunk1.wav]|[sound:row1535_chunk2.wav]|[sound:row1535_chunk3.wav]
냄비	pot	*냄비*에 끓이다|뜨거운 *냄비*|*냄비* 뚜껑	to boil in a pot|hot pot|pot lid	[sound:row1536_chunk1.wav]|[sound:row1536_chunk2.wav]|[sound:row1536_chunk3.wav]
뱀	snake	독*뱀*|*뱀*이 기어가다|*뱀*을 무서워하다	poisonous snake|a snake crawls|to be afraid of snakes	[sound:row1537_chunk1.wav]|[sound:row1537_chunk2.wav]|[sound:row1537_chunk3.wav]
뵈다	to be seen	산이 잘 *뵈다*|희미하게 *뵈다*|안 보여서 안 *뵈다*	the mountain is clearly seen|to be seen dimly|cannot be seen because it's invisible	[sound:row1538_chunk1.wav]|[sound:row1538_chunk2.wav]|[sound:row1538_chunk3.wav]
아니야	no	그건 *아니야*|절대 *아니야*|꿈이 *아니야*	that's not it|absolutely not|it's not a dream	[sound:row1539_chunk1.wav]|[sound:row1539_chunk2.wav]|[sound:row1539_chunk3.wav]
우수하다	to be excellent	성적이 *우수하다*|*우수한* 인재|품질이 *우수하다*	grades are excellent|excellent talent|quality is excellent	[sound:row1540_chunk1.wav]|[sound:row1540_chunk2.wav]|[sound:row1540_chunk3.wav]
유명	fame/famous	*유명* 인사|*유명* 브랜드|*유명*해지다	famous person|famous brand|to become famous	[sound:row1541_chunk1.wav]|[sound:row1541_chunk2.wav]|[sound:row1541_chunk3.wav]
철	season	단풍 드는 *철*|*철*이 바뀌다|딸기 *철*	autumn foliage season|seasons change|strawberry season	[sound:row1542_chunk1.wav]|[sound:row1542_chunk2.wav]|[sound:row1542_chunk3.wav]
헌	old/used	*헌* 옷|*헌* 책방|*헌* 신발	old clothes|used bookstore|old shoes	[sound:row1543_chunk1.wav]|[sound:row1543_chunk2.wav]|[sound:row1543_chunk3.wav]
가까워지다	to get closer	사이거 *가까워지다*|목표에 *가까워지다*|집에 *가까워지다*	to become closer (relationship)|to get closer to the goal|to get closer to home	[sound:row1544_chunk1.wav]|[sound:row1544_chunk2.wav]|[sound:row1544_chunk3.wav]
강도	robber	*강도*를 잡다|*강도* 사건|무장 *강도*	to catch a robber|robbery case|armed robber	[sound:row1545_chunk1.wav]|[sound:row1545_chunk2.wav]|[sound:row1545_chunk3.wav]
꿀	honey	달콤한 *꿀*|*꿀*을 따다|*꿀*차를 마시다	sweet honey|to gather honey|to drink honey tea	[sound:row1546_chunk1.wav]|[sound:row1546_chunk2.wav]|[sound:row1546_chunk3.wav]
된장	soybean paste	*된장*을 담그다|*된장*찌개|*된장* 냄새	to make soybean paste|soybean paste stew|smell of soybean paste	[sound:row1547_chunk1.wav]|[sound:row1547_chunk2.wav]|[sound:row1547_chunk3.wav]
손발	hands and feet	*손발*이 차다|*손발*을 맞추다|*손발*이 붓다	hands and feet are cold|to work in harmony|hands and feet are swollen	[sound:row1548_chunk1.wav]|[sound:row1548_chunk2.wav]|[sound:row1548_chunk3.wav]
안내하다	to guide	길을 *안내하다*|전시장을 *안내하다*|친절히 *안내하다*	to guide the way|to guide through the exhibition|to guide kindly	[sound:row1549_chunk1.wav]|[sound:row1549_chunk2.wav]|[sound:row1549_chunk3.wav]
영하	below zero	*영하* 십 도|*영하*로 떨어지다|추운 *영하* 날씨	ten degrees below zero|to drop below zero|cold sub-zero weather	[sound:row1550_chunk1.wav]|[sound:row1550_chunk2.wav]|[sound:row1550_chunk3.wav]
외교관	diplomat	*외교관*이 꿈이다|유능한 *외교관*|*외교관* 여권	to dream of being a diplomat|competent diplomat|diplomatic passport	[sound:row1551_chunk1.wav]|[sound:row1551_chunk2.wav]|[sound:row1551_chunk3.wav]
유행하다	to be in fashion	독감이 *유행하다*|패션이 *유행하다*|전 세계적으로 *유행하다*	flu is going around|fashion is in style|to be popular worldwide	[sound:row1552_chunk1.wav]|[sound:row1552_chunk2.wav]|[sound:row1552_chunk3.wav]
으응	yes/okay (informal)	*으응*, 알았어|*으응*, 그래|*으응*, 알겠어	yes, I got it|yeah, okay|uh-huh, I see	[sound:row1553_chunk1.wav]|[sound:row1553_chunk2.wav]|[sound:row1553_chunk3.wav]
한잔	a glass/a drink	커피 *한잔*|술 *한잔* 하다|시원하게 *한잔*	a cup of coffee|to have a drink|a refreshing drink	[sound:row1554_chunk1.wav]|[sound:row1554_chunk2.wav]|[sound:row1554_chunk3.wav]
가죽	leather	*가죽* 장갑|*가죽* 가방|진짜 *가죽*	leather gloves|leather bag|real leather	[sound:row1555_chunk1.wav]|[sound:row1555_chunk2.wav]|[sound:row1555_chunk3.wav]
데려가다	to take (someone)	집에 *데려가다*|아이를 *데려가다*|강아지를 *데려가다*	to take someone home|to take a child|to take a puppy	[sound:row1556_chunk1.wav]|[sound:row1556_chunk2.wav]|[sound:row1556_chunk3.wav]
도자기	pottery/ceramics	고려 *도자기*|*도자기*를 굽다|예쁜 *도자기*	Goryeo ceramics|to bake pottery|pretty pottery	[sound:row1557_chunk1.wav]|[sound:row1557_chunk2.wav]|[sound:row1557_chunk3.wav]
뒤쪽	the back	건물 *뒤쪽*|*뒤쪽*으로 가다|*뒤쪽* 좌석	the back of the building|to go toward the back|back seat	[sound:row1558_chunk1.wav]|[sound:row1558_chunk2.wav]|[sound:row1558_chunk3.wav]
삼촌	uncle	막내 *삼촌*|*삼촌* 댁|우리 *삼촌*	youngest uncle|uncle's house|my uncle	[sound:row1559_chunk1.wav]|[sound:row1559_chunk2.wav]|[sound:row1559_chunk3.wav]
속옷	underwear	*속옷*을 갈아입다|면 *속옷*|따뜻한 *속옷*	to change underwear|cotton underwear|warm underwear	[sound:row1560_chunk1.wav]|[sound:row1560_chunk2.wav]|[sound:row1560_chunk3.wav]
손목	wrist	*손목* 시계|*손목*을 다치다|가느다란 *손목*	wrist watch|to hurt one's wrist|thin wrist	[sound:row1561_chunk1.wav]|[sound:row1561_chunk2.wav]|[sound:row1561_chunk3.wav]
신문지	newspaper sheet	*신문지*를 깔다|*신문지*에 싸다|*신문지* 뭉치	to spread out newspaper|to wrap in newspaper|bundle of newspapers	[sound:row1562_chunk1.wav]|[sound:row1562_chunk2.wav]|[sound:row1562_chunk3.wav]
양보하다	to yield	자리를 *양보하다*|순서를 *양보하다*|서로 *양보하다*	to yield a seat|to give up one's turn|to yield to each other	[sound:row1563_chunk1.wav]|[sound:row1563_chunk2.wav]|[sound:row1563_chunk3.wav]
자라나다	to grow up	건강하게 *자라나다*|꿈이 *자라나다*|시골에서 *자라나다*	to grow up healthy|dreams grow|to grow up in the countryside	[sound:row1564_chunk1.wav]|[sound:row1564_chunk2.wav]|[sound:row1564_chunk3.wav]
주차장	parking lot	지하 *주차장*|*주차장*에 세우다|공영 *주차장*	underground parking lot|to park in the parking lot|public parking lot	[sound:row1565_chunk1.wav]|[sound:row1565_chunk2.wav]|[sound:row1565_chunk3.wav]
파리	fly	*파리*를 잡다|*파리*가 날아다니다|*파리*채	to catch a fly|a fly is flying around|flyswatter	[sound:row1566_chunk1.wav]|[sound:row1566_chunk2.wav]|[sound:row1566_chunk3.wav]
포스터	poster	*포스터*를 붙이다|영화 *포스터*|*포스터*를 디자인하다	to put up a poster|movie poster|to design a poster	[sound:row1567_chunk1.wav]|[sound:row1567_chunk2.wav]|[sound:row1567_chunk3.wav]
후회하다	to regret	결정을 *후회하다*|뒤늦게 *후회하다*|*후회하지* 않다	to regret a decision|to regret late|to not regret	[sound:row1568_chunk1.wav]|[sound:row1568_chunk2.wav]|[sound:row1568_chunk3.wav]
가이드	guide	여행 *가이드*|현지 *가이드*|*가이드*의 설명	travel guide|local guide|guide's explanation	[sound:row1569_chunk1.wav]|[sound:row1569_chunk2.wav]|[sound:row1569_chunk3.wav]
고르다	to be even	치아가 *고르다*|호흡이 *고르다*|간격이 *고르다*	to have even teeth|to breathe evenly|intervals are even	[sound:row1570_chunk1.wav]|[sound:row1570_chunk2.wav]|[sound:row1570_chunk3.wav]
고속도로	highway	*고속도로*를 달리다|*고속도로* 통행료|경부 *고속도로*	to drive on the highway|highway toll|Gyeongbu Expressway	[sound:row1571_chunk1.wav]|[sound:row1571_chunk2.wav]|[sound:row1571_chunk3.wav]
렌즈	lens	콘택트 *렌즈*|*렌즈*를 닦다|카메라 *렌즈*	contact lenses|to wipe a lens|camera lens	[sound:row1572_chunk1.wav]|[sound:row1572_chunk2.wav]|[sound:row1572_chunk3.wav]
멋있다	to be cool	정말 *멋있다*|*멋있는* 남자|목소리가 *멋있다*	to be really cool|cool man|voice is cool	[sound:row1573_chunk1.wav]|[sound:row1573_chunk2.wav]|[sound:row1573_chunk3.wav]
발목	ankle	*발목*을 삐다|*발목* 양말|*발목*까지 오다	to sprain an ankle|ankle socks|to reach the ankles	[sound:row1574_chunk1.wav]|[sound:row1574_chunk2.wav]|[sound:row1574_chunk3.wav]
밤늦다	to be late at night	*밤늦은* 시간|*밤늦게* 귀가하다|어제 *밤늦도록*	late hour at night|to return home late|until late last night	[sound:row1575_chunk1.wav]|[sound:row1575_chunk2.wav]|[sound:row1575_chunk3.wav]
여우	fox	사막 *여우*|*여우*처럼 영악하다|붉은 *여우*	desert fox|to be as cunning as a fox|red fox	[sound:row1576_chunk1.wav]|[sound:row1576_chunk2.wav]|[sound:row1576_chunk3.wav]
와	wow	*와*, 멋지다!|*와* 하고 소리치다|*와* 소리가 나다	"Wow, it's cool!|to shout ""Wow""|to hear a ""Wow"""	[sound:row1577_chunk1.wav]|[sound:row1577_chunk2.wav]|[sound:row1577_chunk3.wav]
외출	going out	잠시 *외출* 중|*외출* 준비|*외출*을 금지하다	out for a moment|getting ready to go out|to ban going out	[sound:row1578_chunk1.wav]|[sound:row1578_chunk2.wav]|[sound:row1578_chunk3.wav]
웨이터	waiter	*웨이터*를 부르다|친절한 *웨이터*|*웨이터*로 일하다	to call a waiter|kind waiter|to work as a waiter	[sound:row1579_chunk1.wav]|[sound:row1579_chunk2.wav]|[sound:row1579_chunk3.wav]
자가용	private car	*자가용* 운전|*자가용*을 이용하다|*자가용* 비행기	driving one's own car|to use a private car|private jet	[sound:row1580_chunk1.wav]|[sound:row1580_chunk2.wav]|[sound:row1580_chunk3.wav]
정말	really	*정말* 고마워요|*정말* 맛있네요|*정말* 사실이야?	Thank you so much|It's really delicious|Is that really true?	[sound:row1581_chunk1.wav]|[sound:row1581_chunk2.wav]|[sound:row1581_chunk3.wav]
정원	garden	아름다운 *정원*|*정원*을 가꾸다|집 앞 *정원*	beautiful garden|to tend to a garden|front yard garden	[sound:row1582_chunk1.wav]|[sound:row1582_chunk2.wav]|[sound:row1582_chunk3.wav]
패션	fashion	최신 *패션*|*패션* 감각|*패션* 쇼	latest fashion|fashion sense|fashion show	[sound:row1583_chunk1.wav]|[sound:row1583_chunk2.wav]|[sound:row1583_chunk3.wav]
금	gold	*금* 반지|순*금* 목걸이|*금*을 캐다	gold ring|pure gold necklace|to mine gold	[sound:row1584_chunk1.wav]|[sound:row1584_chunk2.wav]|[sound:row1584_chunk3.wav]
낙엽	fallen leaves	*낙엽*이 떨어지다|*낙엽*을 밟다|거리의 *낙엽*	leaves are falling|to step on fallen leaves|leaves on the street	[sound:row1585_chunk1.wav]|[sound:row1585_chunk2.wav]|[sound:row1585_chunk3.wav]
동창	alumni	고등학교 *동창*|*동창* 모임|*동창*을 만나다	high school alumni|alumni reunion|to meet a schoolmate	[sound:row1586_chunk1.wav]|[sound:row1586_chunk2.wav]|[sound:row1586_chunk3.wav]
맞은편	opposite side	길 *맞은편*|학교 *맞은편*|*맞은편*에 앉다	across the street|opposite the school|to sit across	[sound:row1587_chunk1.wav]|[sound:row1587_chunk2.wav]|[sound:row1587_chunk3.wav]
멋	style/charm	*멋*을 내다|*멋*이 있다|*멋*부리는 사람	to dress up|to have style|stylish person	[sound:row1588_chunk1.wav]|[sound:row1588_chunk2.wav]|[sound:row1588_chunk3.wav]
새우	shrimp	*새우* 튀김|*새우*를 까다|작은 *새우*	fried shrimp|to peel shrimp|small shrimp	[sound:row1589_chunk1.wav]|[sound:row1589_chunk2.wav]|[sound:row1589_chunk3.wav]
심해지다	to become severe	병이 *심해지다*|갈등이 *심해지다*|증상이 *심해지다*	the illness worsens|conflict deepens|symptoms become severe	[sound:row1590_chunk1.wav]|[sound:row1590_chunk2.wav]|[sound:row1590_chunk3.wav]
씨름	Ssireum (wrestling)	*씨름* 경기|*씨름*을 하다|*씨름* 선수	Ssireum match|to do Korean wrestling|Ssireum wrestler	[sound:row1591_chunk1.wav]|[sound:row1591_chunk2.wav]|[sound:row1591_chunk3.wav]
앞길	path ahead	*앞길*이 구만리|*앞길*을 막다|*앞길*을 축복하다	a long road ahead|to block the way|to bless one's future	[sound:row1592_chunk1.wav]|[sound:row1592_chunk2.wav]|[sound:row1592_chunk3.wav]
어젯밤	last night	*어젯밤* 꿈|*어젯밤* 늦게|*어젯밤* 일	last night's dream|late last night|what happened last night	[sound:row1593_chunk1.wav]|[sound:row1593_chunk2.wav]|[sound:row1593_chunk3.wav]
여관	inn/motel	낡은 *여관*|*여관*에 묵다|*여관* 주인	old inn|to stay at an inn|innkeeper	[sound:row1594_chunk1.wav]|[sound:row1594_chunk2.wav]|[sound:row1594_chunk3.wav]
여쭈다	to ask (honorific)	선생님께 *여쭈다*|어른께 *여쭈어* 보다|한 가지 *여쭐게요*	to ask a teacher|to try asking an elder|I will ask one thing	[sound:row1595_chunk1.wav]|[sound:row1595_chunk2.wav]|[sound:row1595_chunk3.wav]
오	oh	*오*, 그렇군요|*오*, 놀라워라|*오*, 반가워요	Oh, I see|Oh, how surprising|Oh, nice to see you	[sound:row1596_chunk1.wav]|[sound:row1596_chunk2.wav]|[sound:row1596_chunk3.wav]
주문하다	to order	음식을 *주문하다*|커피를 *주문하다*|온라인으로 *주문하다*	to order food|to order coffee|to order online	[sound:row1597_chunk1.wav]|[sound:row1597_chunk2.wav]|[sound:row1597_chunk3.wav]
주사	injection	*주사*를 맞다|예방 *주사*|*주사*를 놓다	to get a shot|vaccination|to give an injection	[sound:row1598_chunk1.wav]|[sound:row1598_chunk2.wav]|[sound:row1598_chunk3.wav]
채널	channel	*채널*을 돌리다|인기 *채널*|고정 *채널*	to change the channel|popular channel|fixed channel	[sound:row1599_chunk1.wav]|[sound:row1599_chunk2.wav]|[sound:row1599_chunk3.wav]
출근하다	to go to work	회사에 *출근하다*|정시에 *출근하다*|일찍 *출근하다*	to go to work|to arrive at work on time|to go to work early	[sound:row1600_chunk1.wav]|[sound:row1600_chunk2.wav]|[sound:row1600_chunk3.wav]
취소하다	to cancel	예약을 *취소하다*|주문을 *취소하다*|일정을 *취소하다*	to cancel a reservation|to cancel an order|to cancel a schedule	[sound:row1601_chunk1.wav]|[sound:row1601_chunk2.wav]|[sound:row1601_chunk3.wav]
건너편	opposite side	강 *건너편*|역 *건너편*|*건너편* 건물	the other side of the river|across from the station|building across the way	[sound:row1602_chunk1.wav]|[sound:row1602_chunk2.wav]|[sound:row1602_chunk3.wav]
두세	two or three	*두세* 마리|*두세* 번|*두세* 명	two or three (animals)|two or three times|two or three people	[sound:row1603_chunk1.wav]|[sound:row1603_chunk2.wav]|[sound:row1603_chunk3.wav]
봉지	bag/sack	과자 *봉지*|비닐 *봉지*|한 *봉지* 사다	snack bag|plastic bag|to buy a bag	[sound:row1604_chunk1.wav]|[sound:row1604_chunk2.wav]|[sound:row1604_chunk3.wav]
비서	secretary	사장님 *비서*|*비서*로 일하다|개인 *비서*	president's secretary|to work as a secretary|personal secretary	[sound:row1605_chunk1.wav]|[sound:row1605_chunk2.wav]|[sound:row1605_chunk3.wav]
술잔	wine glass	*술잔*을 비우다|*술잔*을 올리다|*술잔*을 채우다	to empty the glass|to offer a cup of alcohol|to fill the glass	[sound:row1606_chunk1.wav]|[sound:row1606_chunk2.wav]|[sound:row1606_chunk3.wav]
신문사	newspaper company	중앙 *신문사*|*신문사* 기자|*신문사*에 취직하다	central newspaper office|newspaper reporter|to work for a newspaper	[sound:row1607_chunk1.wav]|[sound:row1607_chunk2.wav]|[sound:row1607_chunk3.wav]
열흘	ten days	*열흘* 동안|*열흘* 전|*열흘*이 걸리다	for ten days|ten days ago|to take ten days	[sound:row1608_chunk1.wav]|[sound:row1608_chunk2.wav]|[sound:row1608_chunk3.wav]
옥수수	corn	찐 *옥수수*|*옥수수* 밭|*옥수수* 수염	steamed corn|cornfield|corn silk	[sound:row1609_chunk1.wav]|[sound:row1609_chunk2.wav]|[sound:row1609_chunk3.wav]
이웃집	neighbor's house	*이웃집* 사람|*이웃집*에 살다|*이웃집* 아이	neighbor|to live next door|neighbor's kid	[sound:row1610_chunk1.wav]|[sound:row1610_chunk2.wav]|[sound:row1610_chunk3.wav]
준비되다	to be prepared	식사가 *준비되다*|모든 게 *준비되다*|*준비된* 자세	meal is ready|everything is prepared|prepared attitude	[sound:row1611_chunk1.wav]|[sound:row1611_chunk2.wav]|[sound:row1611_chunk3.wav]
플라스틱	plastic	*플라스틱* 용기|*플라스틱* 빨대|*플라스틱* 재활용	plastic container|plastic straw|plastic recycling	[sound:row1612_chunk1.wav]|[sound:row1612_chunk2.wav]|[sound:row1612_chunk3.wav]
두부	tofu	*두부* 한 모|*두부* 조림|*두부*를 넣다	a block of tofu|braised tofu|to add tofu	[sound:row1613_chunk1.wav]|[sound:row1613_chunk2.wav]|[sound:row1613_chunk3.wav]
부러워하다	to envy	친구를 *부러워하다*|성공을 *부러워하다*|남을 *부러워하지* 마라	to envy a friend|to be envious of success|don't envy others	[sound:row1614_chunk1.wav]|[sound:row1614_chunk2.wav]|[sound:row1614_chunk3.wav]
시청	city hall	서울 *시청*|*시청* 광장|*시청*에서 일하다	Seoul City Hall|City Hall Plaza|to work at city hall	[sound:row1615_chunk1.wav]|[sound:row1615_chunk2.wav]|[sound:row1615_chunk3.wav]
오른손	right hand	*오른손* 잡이|*오른손*을 들다|*오른손*으로 쓰다	right-handed person|to raise the right hand|to write with the right hand	[sound:row1616_chunk1.wav]|[sound:row1616_chunk2.wav]|[sound:row1616_chunk3.wav]
이것저것	this and that	*이것저것* 사다|*이것저것* 물어보다|*이것저것* 다 해보다	to buy this and that|to ask about various things|to try everything	[sound:row1617_chunk1.wav]|[sound:row1617_chunk2.wav]|[sound:row1617_chunk3.wav]
저자	author	책의 *저자*|*저자* 직강|유명한 *저자*	author of a book|lecture by the author|famous author	[sound:row1618_chunk1.wav]|[sound:row1618_chunk2.wav]|[sound:row1618_chunk3.wav]
출장	business trip	해외 *출장*|*출장*을 가다|*출장* 보고서	overseas business trip|to go on a business trip|business trip report	[sound:row1619_chunk1.wav]|[sound:row1619_chunk2.wav]|[sound:row1619_chunk3.wav]
퇴근	leaving work	*퇴근* 시간|*퇴근*을 하다|칼*퇴근*	time to leave work|to leave the office|leaving work exactly on time	[sound:row1620_chunk1.wav]|[sound:row1620_chunk2.wav]|[sound:row1620_chunk3.wav]
회화	painting/drawing	동양 *회화*|*회화* 작품|*회화*를 전공하다	Oriental painting|painting work|to major in painting	[sound:row1621_chunk1.wav]|[sound:row1621_chunk2.wav]|[sound:row1621_chunk3.wav]
가져다주다	to bring/deliver	물을 *가져다주다*|선물을 *가져다주다*|집까지 *가져다주다*	to bring water|to bring a gift|to deliver to the house	[sound:row1622_chunk1.wav]|[sound:row1622_chunk2.wav]|[sound:row1622_chunk3.wav]
골프	golf	*골프*를 치다|*골프* 선수|*골프* 레슨	to play golf|golf player|golf lesson	[sound:row1623_chunk1.wav]|[sound:row1623_chunk2.wav]|[sound:row1623_chunk3.wav]
귀국	return to one's country	*귀국*을 환영하다|조기 *귀국*|*귀국* 날짜	to welcome back home|early return to home country|return date	[sound:row1624_chunk1.wav]|[sound:row1624_chunk2.wav]|[sound:row1624_chunk3.wav]
목욕탕	public bathhouse	동네 *목욕탕*|*목욕탕*에 가다|남녀 공용 *목욕탕*	neighborhood bathhouse|to go to the bathhouse|unisex bathhouse	[sound:row1625_chunk1.wav]|[sound:row1625_chunk2.wav]|[sound:row1625_chunk3.wav]
바닷물	seawater	*바닷물*이 차다|*바닷물*에 들어가다|짠 *바닷물*	seawater is cold|to go into the sea|salty seawater	[sound:row1626_chunk1.wav]|[sound:row1626_chunk2.wav]|[sound:row1626_chunk3.wav]
빨다	to wash (clothes)	빨래를 *빨다*|손으로 *빨다*|깨끗이 *빨다*	to wash laundry|to wash by hand|to wash cleanly	[sound:row1627_chunk1.wav]|[sound:row1627_chunk2.wav]|[sound:row1627_chunk3.wav]
사무	office work	*사무* 보조|*사무*실|*사무*를 보다	office assistant|office|to do office work	[sound:row1628_chunk1.wav]|[sound:row1628_chunk2.wav]|[sound:row1628_chunk3.wav]
성	last name	*성*이 무엇입니까?|*성*과 이름|*성*을 따르다	What is your last name?|surname and first name|to follow the surname	[sound:row1629_chunk1.wav]|[sound:row1629_chunk2.wav]|[sound:row1629_chunk3.wav]
우울하다	to be depressed	기분이 *우울하다*|*우울한* 날씨|마음이 *우울할* 때	to feel depressed|gloomy weather|when one feels down	[sound:row1630_chunk1.wav]|[sound:row1630_chunk2.wav]|[sound:row1630_chunk3.wav]
주무시다	to sleep (honorific)	안녕히 *주무세요*|할머니께서 *주무시다*|낮잠을 *주무시다*	Good night|grandmother is sleeping|to take a nap (honorific)	[sound:row1631_chunk1.wav]|[sound:row1631_chunk2.wav]|[sound:row1631_chunk3.wav]
흐리다	to be cloudy/dim	날씨가 *흐리다*|기억이 *흐리다*|눈앞이 *흐리다*	weather is cloudy|memory is dim|vision is blurry	[sound:row1632_chunk1.wav]|[sound:row1632_chunk2.wav]|[sound:row1632_chunk3.wav]
걱정스럽다	to be worried	*걱정스러운* 표정|미래가 *걱정스럽다*|*걱정스럽게* 쳐다보다	worried look|to be worried about the future|to look at with concern	[sound:row1633_chunk1.wav]|[sound:row1633_chunk2.wav]|[sound:row1633_chunk3.wav]
금연	no smoking	*금연* 구역|*금연*을 결심하다|건물 내 *금연*	no smoking zone|to decide to quit smoking|no smoking in the building	[sound:row1634_chunk1.wav]|[sound:row1634_chunk2.wav]|[sound:row1634_chunk3.wav]
꿈속	inside a dream	*꿈속*에 나타나다|*꿈속*의 연인|*꿈속*에서 헤매다	to appear in a dream|lover in a dream|to wander in a dream	[sound:row1635_chunk1.wav]|[sound:row1635_chunk2.wav]|[sound:row1635_chunk3.wav]
나비	butterfly	*나비*가 날다|호랑*나비*|*나비* 넥타이	a butterfly flies|tiger butterfly|bowtie	[sound:row1636_chunk1.wav]|[sound:row1636_chunk2.wav]|[sound:row1636_chunk3.wav]
레스토랑	restaurant	이탈리안 *레스토랑*|고급 *레스토랑*|*레스토랑* 예약	Italian restaurant|fancy restaurant|restaurant reservation	[sound:row1637_chunk1.wav]|[sound:row1637_chunk2.wav]|[sound:row1637_chunk3.wav]
버섯	mushroom	독*버섯*|*버섯*을 따다|*버섯* 전골	poisonous mushroom|to pick mushrooms|mushroom hot pot	[sound:row1638_chunk1.wav]|[sound:row1638_chunk2.wav]|[sound:row1638_chunk3.wav]
뵈다	to see/meet (honorific)	어른을 *뵈러* 가다|내일 *뵙겠습니다*|부모님을 *뵈다*	to go see an elder|See you tomorrow|to meet one's parents	[sound:row1639_chunk1.wav]|[sound:row1639_chunk2.wav]|[sound:row1639_chunk3.wav]
비키다	to move aside	옆으로 *비키다*|길을 *비켜* 주다|잠시 *비켜* 보세요	to move to the side|to make way|please move aside for a moment	[sound:row1640_chunk1.wav]|[sound:row1640_chunk2.wav]|[sound:row1640_chunk3.wav]
사모님	madam/teacher's wife	*사모님* 안녕하세요|우아한 *사모님*|목사님 *사모님*	Hello, madam|elegant lady|pastor's wife	[sound:row1641_chunk1.wav]|[sound:row1641_chunk2.wav]|[sound:row1641_chunk3.wav]
중요	importance	*중요* 인물|*중요*한 정보|*중요*성을 깨닫다	important person|important information|to realize the importance	[sound:row1642_chunk1.wav]|[sound:row1642_chunk2.wav]|[sound:row1642_chunk3.wav]
챔피언	champion	세계 *챔피언*|*챔피언* 벨트|*챔피언*이 되다	world champion|champion belt|to become a champion	[sound:row1643_chunk1.wav]|[sound:row1643_chunk2.wav]|[sound:row1643_chunk3.wav]
축하	congratulation	생일 *축하*|*축하* 인사를 전하다|합격 *축하* 파티	birthday congratulations|to convey congratulations|celebration party for passing	[sound:row1644_chunk1.wav]|[sound:row1644_chunk2.wav]|[sound:row1644_chunk3.wav]
취소	cancellation	예약 *취소*|*취소* 수수료|갑작스러운 *취소*	reservation cancellation|cancellation fee|sudden cancellation	[sound:row1645_chunk1.wav]|[sound:row1645_chunk2.wav]|[sound:row1645_chunk3.wav]
커튼	curtain	*커튼*을 치다|*커튼*을 걷다|암막 *커튼*	to draw the curtains|to open the curtains|blackout curtains	[sound:row1646_chunk1.wav]|[sound:row1646_chunk2.wav]|[sound:row1646_chunk3.wav]
팬	fan	열혈 *팬*|*팬* 미팅|*팬*들의 사랑	passionate fan|fan meeting|love from fans	[sound:row1647_chunk1.wav]|[sound:row1647_chunk2.wav]|[sound:row1647_chunk3.wav]
겨울철	winter season	추운 *겨울철*|*겨울철* 옷|*겨울철* 별미	cold winter season|winter clothes|winter delicacy	[sound:row1648_chunk1.wav]|[sound:row1648_chunk2.wav]|[sound:row1648_chunk3.wav]
고추장	red chili paste	*고추장* 양념|*고추장*을 넣다|매콤한 *고추장*	red chili paste seasoning|to add red chili paste|spicy chili paste	[sound:row1649_chunk1.wav]|[sound:row1649_chunk2.wav]|[sound:row1649_chunk3.wav]
골프장	golf course	*골프장* 예약|실내 *골프장*|*골프장*에 가다	golf course reservation|indoor golf range|to go to the golf course	[sound:row1650_chunk1.wav]|[sound:row1650_chunk2.wav]|[sound:row1650_chunk3.wav]
국수	noodles	잔치*국수*|*국수*를 삶다|시원한 *국수*	banquet noodles|to boil noodles|refreshing noodles	[sound:row1651_chunk1.wav]|[sound:row1651_chunk2.wav]|[sound:row1651_chunk3.wav]
달빛	moonlight	밝은 *달빛*|*달빛* 아래서|*달빛*이 비치다	bright moonlight|under the moonlight|moonlight is shining	[sound:row1652_chunk1.wav]|[sound:row1652_chunk2.wav]|[sound:row1652_chunk3.wav]
뒷산	mountain behind	동네 *뒷산*|*뒷산*에 오르다|*뒷산* 산책	mountain behind the neighborhood|to climb the back mountain|walk on the back mountain	[sound:row1653_chunk1.wav]|[sound:row1653_chunk2.wav]|[sound:row1653_chunk3.wav]
